
object_id,mjd,passband,flux,flux_err,detected
1632,60508.2715,1,-0.574567,3.553273,0
1632,60508.2792,3,1.800805,2.703470,0
1632,60508.2903,4,-2.178561,3.304369,0
1632,60508.3014,5,19.789511,7.475338,0
1632,60524.2390,0,-0.237402,2.129803,0
1632,60525.1736,0,-1.180578,3.001553,0
1632,60532.3489,2,-0.613400,0.875069,0
1632,60532.3565,1,1.212818,0.863161,0
1632,60532.3641,3,0.340640,1.477088,0
1632,60532.3751,4,4.327687,2.341581,0
1632,60532.3860,5,4.206829,6.011629,0
1632,60535.1253,2,-2.215161,1.918236,0
1632,60535.1330,1,2.830902,2.493714,0
1632,60535.1408,3,-1.074328,2.416826,0
1632,60535.1519,4,-4.380055,3.322131,0
1632,60535.1630,5,-7.349320,7.817896,0
1632,60538.2351,2,0.154253,1.823416,0
1632,60538.2428,1,2.725479,2.649081,0
1632,60538.2505,3,-0.488603,1.990123,0
1632,60538.2615,4,-1.768483,2.333673,0
1632,60538.2725,5,6.005934,5.148189,0
1632,60546.3406,2,2.221459,1.923894,0
1632,60546.3482,1,-0.174705,2.884466,0
1632,60546.3558,3,3.150873,2.327608,0
1632,60546.3668,4,-5.650263,3.146901,0
1632,60546.3777,5,6.984333,7.695719,0
1632,60549.0879,2,-0.288259,1.122643,0
1632,60549.0956,1,-0.430497,1.051603,0
1632,60549.1034,3,2.076462,1.760544,0
1632,60549.1145,4,2.024709,2.667557,0
1632,60549.1256,5,-1.886317,6.483540,0
1632,60554.0964,0,-1.524161,2.536852,0
1632,60555.0951,0,-2.123789,2.056319,0
1632,60556.0879,0,-3.751457,2.540799,0
1632,60557.0831,0,0.083252,1.846819,0
1632,60558.1093,0,1.685259,2.352191,0
1632,60559.1097,0,0.315293,2.023784,0
1632,60560.1065,0,0.179098,2.882586,0
1632,60567.2821,2,0.571390,1.718273,0
1632,60567.2897,1,-2.393879,2.357440,0
1632,60567.2973,3,0.191375,1.950914,0
1632,60567.3083,4,2.372556,2.398032,0
1632,60567.3192,5,-14.525748,5.471967,0
1632,60574.1118,2,1.119869,1.569047,0
1632,60574.1195,1,1.133766,2.236186,0
1632,60574.1272,3,3.068678,2.006094,0
1632,60574.1383,4,4.134050,2.544749,0
1632,60574.1493,5,7.430694,5.778595,0
1632,60577.0186,2,-0.352298,1.487238,0
1632,60577.0263,1,3.363194,1.428354,0
1632,60577.0340,3,1.281744,2.354879,0
1632,60577.0451,4,7.201233,3.546827,0
1632,60577.0563,5,-2.426818,8.580481,0
1632,60580.0095,2,1.393133,1.468714,0
1632,60580.0173,1,0.254253,1.412923,0
1632,60580.0250,3,-5.678552,2.331374,0
1632,60580.0361,4,-4.952163,3.506284,0
1632,60580.0472,5,-12.595363,8.485150,0
1632,60582.0840,0,4.432425,2.117204,0
1632,60583.0169,0,0.804383,3.009231,0
1632,60584.0117,0,-2.503361,2.326308,0
1632,60585.0117,0,-2.428849,1.887911,0
1632,60586.0123,0,-0.995874,1.819652,0
1632,60587.0127,0,-0.933436,2.126494,0
1632,60588.0131,0,-0.423989,1.686594,0
1632,60593.0636,2,-0.232745,0.962850,0
1632,60593.0713,1,-0.987190,1.146360,0
1632,60593.0790,3,2.027195,1.362979,0
1632,60593.0901,4,0.814668,1.992570,0
1632,60593.1012,5,4.056971,4.850666,0
1632,60596.0304,2,0.327567,2.611106,0
1632,60596.0381,1,-0.164267,3.695240,0
1632,60596.0458,3,-2.112475,2.839859,0
1632,60596.0569,4,-5.789132,3.421771,0
1632,60596.0680,5,-5.818671,7.491925,0
1632,60603.0208,2,0.912641,0.721058,0
1632,60603.0286,1,0.602822,0.677202,0
1632,60603.0363,3,0.399980,1.181043,0
1632,60603.0473,4,0.345041,1.838096,0
1632,60603.0584,5,-1.680410,4.574661,0
1632,60606.0225,2,1.347913,1.038620,0
1632,60606.0303,1,-1.726332,1.003192,0
1632,60606.0379,3,0.563432,1.672545,0
1632,60606.0490,4,3.552165,2.571546,0
1632,60606.0601,5,8.538081,6.378175,0
1632,60609.0247,2,0.821181,0.754451,0
1632,60609.0323,1,1.100305,0.714966,0
1632,60609.0400,3,-0.362464,1.230021,0
1632,60609.0510,4,0.361734,1.918187,0
1632,60609.0621,5,6.277199,4.789383,0
1632,60612.0266,0,1.029149,1.193795,0
1632,60613.0269,0,1.662459,1.294089,0
1632,60614.0276,0,0.425139,1.465370,0
1632,60615.0375,0,-0.258138,1.641649,0
1632,60616.0290,0,2.538535,1.743050,0
1632,60617.0295,0,-0.618974,1.344947,0
1632,60621.1734,2,0.850698,0.934545,0
1632,60621.1810,1,-0.172491,0.902013,0
1632,60621.1886,3,0.021769,1.608456,0
1632,60621.1996,4,-1.054613,2.599862,0
1632,60621.2105,5,-4.114154,6.916503,0
1632,60624.1760,2,1.365122,1.691550,0
1632,60624.1836,1,1.544011,2.321142,0
1632,60624.1913,3,-2.451272,2.205939,0
1632,60624.2022,4,0.284379,3.039145,0
1632,60624.2132,5,-3.686181,7.471920,0
1920,59582.3282,0,1.828876,2.872674,0
1920,59583.2409,0,-1.039297,2.532204,0
1920,59584.2432,0,-1.358250,2.558159,0
1920,59585.2363,0,3.443703,2.934097,0
1920,59586.2371,0,0.897385,3.362228,0
1920,59588.2190,2,0.004668,1.160406,0
1920,59588.2266,1,-1.582868,1.015543,0
1920,59588.2343,3,0.171616,1.554747,0
1920,59588.2452,4,4.609857,2.211113,0
1920,59588.2562,5,-9.651735,5.832100,0
1920,59591.2092,2,0.891194,1.911040,0
1920,59591.2168,1,-1.427362,2.080464,0
1920,59591.2244,3,4.195748,2.045452,0
1920,59591.2353,4,0.349145,2.865508,0
1920,59591.2463,5,-13.367912,5.912498,0
1920,59594.2644,2,0.679139,2.224077,0
1920,59594.2720,1,0.126419,3.034246,0
1920,59594.2796,3,-2.153058,2.530847,0
1920,59594.2905,4,4.654470,2.994887,0
1920,59594.3015,5,-8.563655,7.070626,0
1920,59618.1948,2,1.109779,1.064303,0
1920,59618.2024,1,0.719583,1.172148,0
1920,59618.2101,3,-0.719751,1.855264,0
1920,59618.2210,4,-4.882371,2.861993,0
1920,59618.2320,5,5.958168,6.605312,0
1920,59621.1291,2,-3.547593,2.524412,0
1920,59621.1367,1,0.761620,3.211185,0
1920,59621.1443,3,-0.226131,2.744149,0
1920,59621.1553,4,-0.623226,2.853393,0
1920,59621.1662,5,-2.971545,5.874219,0
1920,59645.1015,0,-3.560047,2.776051,0
1920,59646.0655,2,-1.447308,1.639365,0
1920,59646.0731,1,0.991176,1.605547,0
1920,59646.0808,3,1.450878,2.508360,0
1920,59646.0917,4,4.969398,4.029715,0
1920,59646.1026,5,0.980021,8.929063,0
1920,59649.0488,2,0.661577,1.722314,0
1920,59649.0564,1,1.994882,2.148711,0
1920,59649.0640,3,0.806121,2.138014,0
1920,59649.0750,4,1.207410,2.999990,0
1920,59649.0859,5,-0.255522,6.307208,0
1920,59660.0422,2,-3.251702,1.078862,0
1920,59660.0499,1,0.313169,1.130557,0
1920,59660.0575,3,4.461738,2.190834,0
1920,59660.0684,4,-7.520172,3.565040,0
1920,59660.0794,5,1.462524,7.678800,0
1920,59663.0147,2,0.215667,1.599255,0
1920,59663.0223,1,0.372994,1.647939,0
1920,59663.0299,3,0.563024,2.465294,0
1920,59663.0409,4,-3.010696,3.803362,0
1920,59663.0518,5,0.337373,8.620937,0
1920,59666.0180,2,2.716204,1.663815,0
1920,59666.0256,1,-0.286495,1.782272,0
1920,59666.0332,3,2.018962,2.982162,0
1920,59666.0442,4,-9.072731,4.664853,0
1920,59666.0551,5,17.435411,8.612247,0
1920,59670.0091,0,-0.008539,3.402587,0
1920,59679.0073,2,-1.716450,1.565564,0
1920,59679.0149,1,1.252908,2.028485,0
1920,59679.0225,3,-0.985783,1.943250,0
1920,59679.0334,4,-1.632713,2.235173,0
1920,59679.0444,5,-1.895827,4.921995,0
1920,59687.9971,2,0.004480,2.108909,0
1920,59688.0047,1,6.590315,2.787153,0
1920,59688.0123,3,-4.013668,2.455625,0
1920,59688.0233,4,4.200518,2.842328,0
1920,59688.0342,5,-3.190109,6.585671,0
1920,59690.9931,2,-1.419900,1.051539,0
1920,59691.0007,1,0.086080,0.992744,0
1920,59691.0084,3,0.568334,1.659711,0
1920,59691.0193,4,3.526566,2.340238,0
1920,59691.0303,5,-1.301919,5.715445,0
1920,59693.9927,2,0.073720,1.205047,0
1920,59694.0004,1,1.712318,1.186120,0
1920,59694.0080,3,0.792576,1.953795,0
1920,59694.0189,4,4.726998,2.639211,0
1920,59694.0299,5,-4.226951,6.047168,0
1920,59701.9889,0,-2.777472,2.184190,0
1920,59702.9858,0,-1.432450,1.802223,0
1920,59704.0667,0,-1.639427,1.681748,0
1920,59947.3320,2,-1.497041,1.388736,0
1920,59947.3396,1,0.312328,1.331821,0
1920,59947.3472,3,-1.242279,2.089825,0
1920,59947.3582,4,-0.529376,3.987635,0
1920,59947.3652,5,25.023663,62.950779,0
1920,59957.2886,2,-0.517199,1.751174,0
1920,59957.2962,1,1.912562,2.447697,0
1920,59957.3038,3,5.868734,2.239305,0
1920,59957.3147,4,-1.791993,2.511597,0
1920,59957.3257,5,-11.658636,5.147313,0
1920,59962.1943,2,0.639559,0.937438,0
1920,59962.2019,1,-0.119927,0.827844,0
1920,59962.2095,3,1.068222,1.335404,0
1920,59962.2205,4,1.333863,1.885667,0
1920,59962.2314,5,4.865487,4.750622,0
1920,59968.1942,0,0.355241,2.341491,0
1920,59973.1868,2,4.092816,1.132442,0
1920,59973.1944,1,2.027184,1.027166,0
1920,59973.2020,3,3.939538,1.481413,0
1920,59973.2130,4,1.681798,1.887701,0
1920,59973.2239,5,-0.429201,4.683020,0
1920,59976.1590,2,20.454443,2.367586,1
1920,59976.1666,1,7.140005,3.630055,0
1920,59976.1742,3,18.344618,2.495279,1
1920,59976.1851,4,15.619028,2.913268,1
1920,59976.1961,5,17.539419,6.609617,0
1920,59988.1333,2,202.640640,1.616434,1
1920,59988.1409,1,170.954819,1.724217,1
1920,59988.1485,3,177.383926,2.135593,1
1920,59988.1595,4,158.799805,2.921031,1
1920,59988.1704,5,138.367203,6.057567,1
1920,59991.1150,2,231.828339,1.758819,1
1920,59991.1226,1,195.064560,1.748829,1
1920,59991.1303,3,210.629730,2.091115,1
1920,59991.1412,4,185.218826,2.740783,1
1920,59991.1522,5,150.104599,6.262527,1
1920,59997.1332,0,21.964361,1.999959,1
1920,59998.1098,0,19.503521,1.792606,1
1920,59999.1152,0,22.368912,2.043446,1
1920,60003.2310,2,222.614471,1.762279,1
1920,60003.2386,1,150.164322,1.568755,1
1920,60003.2462,3,225.627914,2.183072,1
1920,60003.2572,4,188.361435,3.303713,1
1920,60003.2681,5,116.877174,8.125690,1
1920,60016.0879,2,123.944740,1.278532,1
1920,60016.0955,1,58.857483,1.368798,1
1920,60016.1032,3,140.252853,1.835336,1
1920,60016.1141,4,109.259422,2.392878,1
1920,60016.1251,5,75.708168,5.537928,1
1920,60019.0384,2,102.182259,1.616230,1
1920,60019.0460,1,47.080238,1.315341,1
1920,60019.0536,3,125.832977,2.154645,1
1920,60019.0646,4,108.380081,3.003538,1
1920,60019.0755,5,77.077705,6.904094,1
1920,60027.0620,0,0.172245,1.516394,0
1920,60028.0517,0,0.749061,1.708547,0
1920,60029.0778,0,0.798693,1.639439,0
1920,60031.0127,2,50.283707,0.967097,1
1920,60031.0203,1,15.756433,0.998150,1
1920,60031.0280,3,102.619469,1.419508,1
1920,60031.0389,4,109.496803,1.964980,1
1920,60031.0499,5,94.288635,4.416707,1
1920,60045.0129,2,26.953899,1.065150,1
1920,60045.0206,1,8.856655,1.080566,1
1920,60045.0282,3,62.131001,1.572261,1
1920,60045.0391,4,62.212818,1.998998,1
1920,60045.0501,5,62.450634,5.296277,1
1920,60049.9972,2,23.943256,1.078569,1
1920,60050.0048,1,10.507025,1.056781,1
1920,60050.0124,3,51.505871,1.430424,1
1920,60050.0234,4,49.298450,1.937045,1
1920,60050.0343,5,46.472847,4.669959,1
1920,60051.0083,0,3.781123,1.944924,0
1920,60051.9960,0,3.587460,1.601050,0
1920,60052.9954,0,2.342167,1.544793,0
1920,60053.9947,0,-2.298126,1.514232,0
1920,60054.9946,0,0.513278,1.516107,0
1920,60055.9930,0,1.854555,1.712052,0
1920,60056.9927,0,1.115784,1.642678,0
1920,60071.9837,2,15.489799,1.526760,1
1920,60071.9913,1,7.908072,2.110538,0
1920,60071.9989,3,27.694386,2.102043,1
1920,60072.0099,4,28.434616,2.440326,1
1920,60072.0208,5,31.905067,5.785592,1
1920,60076.9817,2,17.050360,0.746171,1
1920,60076.9893,1,5.952770,0.748487,1
1920,60076.9969,3,29.793833,1.195435,1
1920,60077.0078,4,23.999775,1.857478,1
1920,60077.0188,5,27.792461,4.978504,1
1920,60079.9893,0,-1.218033,2.046959,0
1920,60327.3158,2,0.030843,1.391874,0
1920,60327.3234,1,-0.273545,1.409529,0
1920,60327.3310,3,2.525746,2.234589,0
1920,60327.3420,4,1.402281,3.444985,0
1920,60327.3529,5,10.813773,8.828962,0
1920,60330.1879,2,3.171551,2.697659,0
1920,60330.1956,1,-2.183043,3.585535,0
1920,60330.2032,3,2.619553,2.811419,0
1920,60330.2141,4,1.723650,3.450510,0
1920,60330.2251,5,-12.138851,7.718441,0
1920,60341.1652,2,-1.149573,1.451545,0
1920,60341.1729,1,1.404752,1.979658,0
1920,60341.1805,3,-3.303191,1.816179,0
1920,60341.1914,4,-0.878654,2.253592,0
1920,60341.2024,5,-3.342588,4.996407,0
1920,60345.1451,2,-0.945946,1.039412,0
1920,60345.1528,1,-0.519288,0.987969,0
1920,60345.1604,3,3.033732,1.566805,0
1920,60345.1713,4,0.789096,2.288191,0
1920,60345.1823,5,4.797636,5.509738,0
1920,60356.2036,2,1.258804,0.981595,0
1920,60356.2113,1,-1.286316,0.989183,0
1920,60356.2189,3,4.223777,1.553872,0
1920,60356.2298,4,-0.061417,2.348907,0
1920,60356.2408,5,2.753901,5.869641,0
1920,60359.1082,2,-0.523655,1.719363,0
1920,60359.1158,1,2.559492,2.302601,0
1920,60359.1234,3,0.749447,1.885087,0
1920,60359.1344,4,3.183422,2.277030,0
1920,60359.1453,5,-2.677404,5.037971,0
1920,60370.1744,2,2.727007,2.078256,0
1920,60370.1820,1,-8.547652,3.012230,0
1920,60370.1896,3,-0.835696,2.445883,0
1920,60370.2006,4,2.095370,3.125536,0
1920,60370.2115,5,12.128086,7.257886,0
1920,60373.0718,2,-0.190416,1.584184,0
1920,60373.0794,1,0.742391,1.558653,0
1920,60373.0870,3,-0.979206,2.338083,0
1920,60373.0980,4,-5.213545,3.413390,0
1920,60373.1089,5,2.633007,8.180400,0
1920,60376.0629,2,2.079942,1.372707,0
1920,60376.0705,1,-0.155216,1.341458,0
1920,60376.0781,3,-0.090783,2.035039,0
1920,60376.0890,4,8.315522,2.993570,0
1920,60376.1000,5,-9.731436,7.162153,0
1920,60381.2100,0,-1.605062,2.916572,0
1920,60382.1088,0,1.480587,3.106106,0
1920,60383.1249,0,-3.446779,2.981579,0
1920,60386.1093,2,1.795497,0.992851,0
1920,60386.1169,1,-1.742822,1.061085,0
1920,60386.1246,3,2.097816,1.424517,0
1920,60386.1355,4,0.761972,2.070446,0
1920,60386.1465,5,3.027677,5.055779,0
1920,60400.0093,2,-3.757573,1.558252,0
1920,60400.0169,1,-0.013939,1.515763,0
1920,60400.0246,3,2.687168,2.334576,0
1920,60400.0355,4,-8.196578,3.411071,0
1920,60400.0465,5,1.482439,8.141529,0
1920,60403.0182,2,2.316994,1.553075,0
1920,60403.0258,1,-3.309546,1.538821,0
1920,60403.0334,3,-0.098152,2.337256,0
1920,60403.0444,4,1.817097,3.453043,0
1920,60403.0553,5,3.966122,8.351402,0
1920,60414.9975,2,-1.743817,0.986654,0
1920,60415.0051,1,1.717346,1.125978,0
1920,60415.0127,3,0.704524,1.339086,0
1920,60415.0237,4,0.255147,1.883858,0
1920,60415.0346,5,4.869511,4.578013,0
1920,60427.0016,2,-0.023712,2.011918,0
1920,60427.0093,1,2.581946,2.611185,0
1920,60427.0169,3,3.955355,2.685356,0
1920,60427.0278,4,1.640790,3.453366,0
1920,60427.0388,5,-2.332112,7.894759,0
1920,60430.9870,2,-0.236752,0.786698,0
1920,60430.9946,1,-0.390103,0.766975,0
1920,60431.0022,3,0.409228,1.246462,0
1920,60431.0131,4,-2.867641,1.897623,0
1920,60431.0241,5,1.369311,4.719152,0
1920,60433.9853,2,0.704483,0.826061,0
1920,60433.9929,1,-0.384173,0.815640,0
1920,60434.0005,3,0.481171,1.308812,0
1920,60434.0115,4,0.280343,1.993854,0
1920,60434.0224,5,4.169050,4.965946,0
1920,60435.9857,0,2.216547,2.636472,0
1920,60436.9840,0,-1.838199,3.017839,0
1926,59582.3282,0,3.958863,2.824126,0
1926,59583.2409,0,0.466958,2.506363,0
1926,59584.2432,0,-0.544849,2.526456,0
1926,59585.2363,0,-1.983093,2.862726,0
1926,59586.2371,0,-7.061294,3.261840,0
1926,59588.2190,2,-0.473810,1.367597,0
1926,59588.2266,1,-0.320743,1.150596,0
1926,59588.2343,3,1.724159,2.415951,0
1926,59588.2452,4,0.388879,3.546340,0
1926,59588.2562,5,-7.341315,8.614879,0
1926,59591.2092,2,-2.316400,2.012790,0
1926,59591.2168,1,2.802744,2.096763,0
1926,59591.2244,3,2.431244,2.740512,0
1926,59591.2353,4,-7.188754,3.967775,0
1926,59591.2463,5,0.723067,8.670527,0
1926,59594.2644,2,-1.737957,2.291155,0
1926,59594.2720,1,-2.132188,2.990123,0
1926,59594.2796,3,-3.664298,3.082823,0
1926,59594.2905,4,-4.494301,4.050753,0
1926,59594.3015,5,11.822165,9.445610,0
1926,59618.1948,2,27.213717,1.298057,1
1926,59618.2024,1,-0.301043,1.272564,0
1926,59618.2101,3,4.053129,2.601860,0
1926,59618.2210,4,0.510755,3.966683,0
1926,59618.2320,5,-7.977760,9.102727,0
1926,59621.1291,2,1.427304,2.579659,0
1926,59621.1367,1,-1.891668,3.162855,0
1926,59621.1443,3,2.121673,3.270278,0
1926,59621.1553,4,0.752306,3.960752,0
1926,59621.1662,5,-12.523030,8.641620,0
1926,59645.1015,0,-1.016409,2.725278,0
1926,59646.0655,2,0.782612,1.773944,0
1926,59646.0731,1,0.286301,1.664749,0
1926,59646.0808,3,2.240769,3.091336,0
1926,59646.0917,4,-6.698335,4.862218,0
1926,59646.1026,5,10.584808,10.912610,0
1926,59649.0488,2,-0.030473,1.843069,0
1926,59649.0564,1,3.309005,2.159062,0
1926,59649.0640,3,-2.826951,2.802016,0
1926,59649.0750,4,-3.264195,4.064100,0
1926,59649.0859,5,4.710528,8.940203,0
1926,59660.0422,2,-0.647845,1.295746,0
1926,59660.0499,1,0.203662,1.241301,0
1926,59660.0575,3,-4.112852,2.834368,0
1926,59660.0684,4,-9.012094,4.486647,0
1926,59660.0794,5,-7.092270,9.894787,0
1926,59663.0147,2,-2.035866,1.738938,0
1926,59663.0223,1,0.841616,1.706096,0
1926,59663.0299,3,3.277298,3.058110,0
1926,59663.0409,4,4.159729,4.683568,0
1926,59663.0518,5,-0.099785,10.664682,0
1926,59666.0180,2,-0.355875,1.795709,0
1926,59666.0256,1,-0.271254,1.825531,0
1926,59666.0332,3,3.852151,3.475306,0
1926,59666.0442,4,8.158356,5.390798,0
1926,59666.0551,5,7.696226,10.620326,0
1926,59670.0091,0,-0.644217,3.323257,0
1926,59679.0073,2,-0.401923,1.696519,0
1926,59679.0149,1,-0.361955,2.040846,0
1926,59679.0225,3,-2.614436,2.643782,0
1926,59679.0334,4,-3.683095,3.541178,0
1926,59679.0444,5,15.606678,7.976916,0
1926,59687.9971,2,0.480969,2.188260,0
1926,59688.0047,1,-3.843095,2.752039,0
1926,59688.0123,3,-0.423428,3.029072,0
1926,59688.0233,4,-7.314282,3.941663,0
1926,59688.0342,5,11.956536,9.095840,0
1926,59690.9931,2,-1.662388,1.267624,0
1926,59691.0007,1,0.292417,1.121205,0
1926,59691.0084,3,1.473024,2.469574,0
1926,59691.0193,4,-3.364974,3.615898,0
1926,59691.0303,5,12.529104,8.500088,0
1926,59693.9927,2,0.716007,1.393477,0
1926,59694.0004,1,-0.811261,1.283209,0
1926,59694.0080,3,-2.648472,2.668613,0
1926,59694.0189,4,-0.652318,3.811748,0
1926,59694.0299,5,13.557405,8.722325,0
1926,59701.9889,0,1.112901,2.172866,0
1926,59702.9858,0,-2.600478,1.800556,0
1926,59704.0667,0,0.374009,1.709098,0
1926,59947.3320,2,-0.848432,1.549756,0
1926,59947.3396,1,-1.215153,1.412198,0
1926,59947.3472,3,1.782753,2.762361,0
1926,59947.3582,4,-3.572305,4.807479,0
1926,59947.3652,5,-52.764721,68.224373,0
1926,59957.2886,2,-2.121714,1.856742,0
1926,59957.2962,1,0.740666,2.432711,0
1926,59957.3038,3,-0.439752,2.855170,0
1926,59957.3147,4,1.034319,3.709064,0
1926,59957.3257,5,1.236858,8.110222,0
1926,59962.1943,2,0.265472,1.192487,0
1926,59962.2019,1,-0.221036,0.997738,0
1926,59962.2095,3,3.582979,2.285728,0
1926,59962.2205,4,-3.349624,3.357879,0
1926,59962.2314,5,2.654797,7.939221,0
1926,59968.1942,0,0.096129,2.323471,0
1926,59973.1868,2,30.658575,1.360100,1
1926,59973.1944,1,0.597454,1.153523,0
1926,59973.2020,3,-3.045161,2.361300,0
1926,59973.2130,4,-6.834893,3.358201,0
1926,59973.2239,5,6.588380,7.855165,0
1926,59976.1590,2,0.421074,2.423270,0
1926,59976.1666,1,0.643872,3.561761,0
1926,59976.1742,3,0.423116,3.059753,0
1926,59976.1851,4,4.975366,4.000192,0
1926,59976.1961,5,-1.110749,9.144985,0
1926,59988.1333,2,-1.417808,1.269331,0
1926,59988.1409,1,-2.822176,1.251005,0
1926,59988.1485,3,3.254066,2.601896,0
1926,59988.1595,4,4.383440,3.910799,0
1926,59988.1704,5,13.572416,8.686672,0
1926,59991.1150,2,0.294809,1.291003,0
1926,59991.1226,1,3.169208,1.120871,0
1926,59991.1303,3,-2.117398,2.500629,0
1926,59991.1412,4,-1.081632,3.745758,0
1926,59991.1522,5,-13.926608,8.833411,0
1926,59997.1332,0,-0.037200,1.894595,0
1926,59998.1098,0,-0.158094,1.704814,0
1926,59999.1152,0,1.699781,1.943072,0
1926,60003.2310,2,1.304019,1.345067,0
1926,60003.2386,1,-0.203204,1.184611,0
1926,60003.2462,3,-0.268675,2.532853,0
1926,60003.2572,4,2.602475,4.170588,0
1926,60003.2681,5,-3.207544,10.269222,0
1926,60016.0879,2,-0.495057,1.232190,0
1926,60016.0955,1,0.888874,1.341560,0
1926,60016.1032,3,-2.607737,2.430767,0
1926,60016.1141,4,-0.814723,3.578061,0
1926,60016.1251,5,-9.474234,8.347904,0
1926,60019.0384,2,1.028798,1.627579,0
1926,60019.0460,1,1.204366,1.332598,0
1926,60019.0536,3,-0.770296,2.717572,0
1926,60019.0646,4,1.424900,4.020862,0
1926,60019.0755,5,-14.655883,9.329694,0
1926,60027.0620,0,1.897250,1.565513,0
1926,60028.0517,0,1.947730,1.739729,0
1926,60029.0778,0,4.430671,1.682749,0
1926,60031.0127,2,-0.738947,1.148531,0
1926,60031.0203,1,0.050965,1.102728,0
1926,60031.0280,3,-1.642024,2.225116,0
1926,60031.0389,4,2.888138,3.335674,0
1926,60031.0499,5,1.733237,7.681913,0
1926,60045.0129,2,0.915871,1.262417,0
1926,60045.0206,1,-0.055689,1.184495,0
1926,60045.0282,3,-1.706999,2.372217,0
1926,60045.0391,4,5.865579,3.385436,0
1926,60045.0501,5,-5.016862,8.200583,0
1926,60049.9972,2,2.205911,1.279094,0
1926,60050.0048,1,1.038385,1.163065,0
1926,60050.0124,3,1.322576,2.294955,0
1926,60050.0234,4,3.904940,3.357710,0
1926,60050.0343,5,7.054204,7.830191,0
1926,60051.0083,0,-0.157569,1.928526,0
1926,60051.9960,0,0.118429,1.612434,0
1926,60052.9954,0,1.563814,1.574090,0
1926,60053.9947,0,7.164557,1.587413,1
1926,60054.9946,0,3.474686,1.566469,0
1926,60055.9930,0,-1.033726,1.716117,0
1926,60056.9927,0,4.439121,1.683226,0
1926,60071.9837,2,-0.464638,1.653355,0
1926,60071.9913,1,0.437215,2.112261,0
1926,60071.9989,3,4.062335,2.749810,0
1926,60072.0099,4,0.009864,3.663095,0
1926,60072.0208,5,-2.454940,8.510025,0
1926,60076.9817,2,-0.897309,1.025969,0
1926,60076.9893,1,-0.093323,0.915097,0
1926,60076.9969,3,0.508403,2.171472,0
1926,60077.0078,4,0.557400,3.325313,0
1926,60077.0188,5,-7.179454,8.017539,0
1926,60079.9893,0,2.776447,2.051359,0
1926,60327.3158,2,1.616440,1.553452,0
1926,60327.3234,1,-2.880647,1.481368,0
1926,60327.3310,3,1.223057,2.874650,0
1926,60327.3420,4,3.375360,4.404255,0
1926,60327.3529,5,-17.727211,10.823878,0
1926,60330.1879,2,-0.822141,2.741451,0
1926,60330.1956,1,3.135071,3.522918,0
1926,60330.2032,3,1.453240,3.324383,0
1926,60330.2141,4,-5.551310,4.398730,0
1926,60330.2251,5,8.746370,9.966660,0
1926,60341.1652,2,-1.102151,1.599200,0
1926,60341.1729,1,-2.502427,1.996678,0
1926,60341.1805,3,0.862663,2.561747,0
1926,60341.1914,4,1.432030,3.563627,0
1926,60341.2024,5,-7.050612,8.037931,0
1926,60345.1451,2,-0.590738,1.270820,0
1926,60345.1528,1,1.393819,1.128453,0
1926,60345.1604,3,-2.960900,2.421045,0
1926,60345.1713,4,1.634027,3.594927,0
1926,60345.1823,5,-6.529370,8.403358,0
1926,60356.2036,2,0.558286,1.213134,0
1926,60356.2113,1,-0.163945,1.117791,0
1926,60356.2189,3,0.166696,2.400281,0
1926,60356.2298,4,-2.382607,3.622375,0
1926,60356.2408,5,0.854814,8.598108,0
1926,60359.1082,2,0.596200,1.838103,0
1926,60359.1158,1,1.128879,2.300121,0
1926,60359.1234,3,2.526384,2.615823,0
1926,60359.1344,4,4.565049,3.578161,0
1926,60359.1453,5,0.917360,8.088671,0
1926,60370.1744,2,-0.662292,2.156686,0
1926,60370.1820,1,-0.576512,2.969668,0
1926,60370.1896,3,-6.478241,3.020161,0
1926,60370.2006,4,-1.436609,4.147007,0
1926,60370.2115,5,-3.940580,9.576423,0
1926,60373.0718,2,1.232393,1.726929,0
1926,60373.0794,1,0.279014,1.624465,0
1926,60373.0870,3,-2.520969,2.958374,0
1926,60373.0980,4,-5.038674,4.378871,0
1926,60373.1089,5,13.523434,10.322080,0
1926,60376.0629,2,1.368540,1.542807,0
1926,60376.0705,1,-2.598841,1.428515,0
1926,60376.0781,3,0.227965,2.733596,0
1926,60376.0890,4,-3.084707,4.066737,0
1926,60376.1000,5,-7.095488,9.547111,0
1926,60381.2100,0,-3.347733,2.850368,0
1926,60382.1088,0,-3.337233,3.022878,0
1926,60383.1249,0,4.347468,2.933321,0
1926,60386.1093,2,1.013480,1.217739,0
1926,60386.1169,1,-0.747389,1.168838,0
1926,60386.1246,3,3.608308,2.316432,0
1926,60386.1355,4,0.444623,3.453091,0
1926,60386.1465,5,-7.075774,8.073306,0
1926,60400.0093,2,1.283639,1.704058,0
1926,60400.0169,1,-0.836278,1.582465,0
1926,60400.0246,3,1.917821,2.956122,0
1926,60400.0355,4,0.831562,4.378004,0
1926,60400.0465,5,-14.851419,10.249080,0
1926,60403.0182,2,-1.746231,1.694552,0
1926,60403.0258,1,0.771318,1.604455,0
1926,60403.0334,3,0.236121,2.953076,0
1926,60403.0444,4,3.191095,4.402167,0
1926,60403.0553,5,-14.346233,10.412693,0
1926,60414.9975,2,1.568482,1.216115,0
1926,60415.0051,1,0.413826,1.219606,0
1926,60415.0127,3,3.405329,2.260055,0
